iter	RMSE
701	481.1035979
702	481.0958049
703	481.0913317
704	481.0868642
705	481.0827994
706	481.0789844
707	481.0770404
708	481.0726527
709	481.0678125
710	481.0611068
711	481.0541193
712	481.0480047
713	481.0439886
714	481.0404671
715	481.0357047
716	481.0305094
717	481.0245831
718	481.0172201
719	481.0113965
720	481.0074467
721	480.9995793
722	480.9962452
723	480.9912541
724	480.9876186
725	480.9818336
726	480.9772278
727	480.9724747
728	480.9684464
729	480.9633673
730	480.9561661
731	480.9488951
732	480.9448531
733	480.9413452
734	480.9371208
735	480.9322173
736	480.9294318
737	480.9238938
738	480.9186448
739	480.9155494
740	480.9087168
741	480.9041838
742	480.9009517
743	480.8991631
744	480.8960492
745	480.888519
746	480.8845711
747	480.8791822
748	480.8749494
749	480.8714314
750	480.8646641
751	480.8572587
752	480.8512721
753	480.8479626
754	480.8450798
755	480.8417559
756	480.8381829
757	480.8327631
758	480.8289193
759	480.8248348
760	480.8209682
761	480.8176537
762	480.810596
763	480.8069042
764	480.8023755
765	480.796697
766	480.7920279
767	480.7858632
768	480.7781194
769	480.7745512
770	480.7722933
771	480.7676787
772	480.7647953
773	480.7604361
774	480.7545276
775	480.7495248
776	480.7456255
777	480.7417678
778	480.7381806
779	480.7344475
780	480.728105
