iter	Passed	Remaining
553	22820	595066
554	22863	595069
555	22905	595051
556	22947	595020
557	22987	594951
558	23028	594913
559	23071	594920
560	23113	594906
561	23156	594893
562	23198	594868
563	23239	594827
564	23278	594739
565	23322	594755
566	23365	594781
567	23408	594764
568	23450	594761
569	23493	594744
570	23535	594731
571	23575	594666
572	23615	594581
573	23653	594479
574	23691	594340
575	23732	594302
576	23774	594276
577	23816	594253
578	23861	594317
579	23904	594320
580	23955	594505
581	23997	594485
582	24039	594476
583	24079	594401
584	24121	594366
585	24163	594362
586	24204	594303
587	24243	594205
588	24282	594119
589	24324	594092
590	24365	594042
591	24410	594105
592	24453	594100
593	24504	594283
594	24542	594175
595	24581	594081
596	24620	593979
597	24662	593957
598	24701	593863
599	24741	593805
600	24783	593769
601	24825	593740
602	24865	593678
603	24907	593661
604	24949	593623
605	24994	593670
606	25035	593628
607	25073	593526
608	25113	593456
609	25155	593423
610	25197	593400
611	25240	593398
612	25279	593312
613	25321	593284
614	25364	593270
615	25406	593259
616	25453	593346
617	25495	593335
618	25538	593325
619	25577	593232
620	25617	593161
621	25660	593157
622	25700	593098
623	25743	593079
624	25785	593068
625	25829	593077
626	25867	592973
627	25909	592958
628	25952	592952
629	25996	592956
630	26038	592935
631	26078	592882
632	26122	592888
633	26164	592860
634	26209	592917
635	26252	592919
636	26295	592906
637	26338	592901
638	26379	592862
639	26420	592819
640	26462	592787
641	26504	592768
642	26547	592762
643	26587	592681
644	26626	592603
645	26664	592484
646	26706	592464
647	26751	592499
648	26793	592472
649	26832	592388
650	26875	592381
651	26917	592356
652	26959	592326
653	26997	592204
654	27037	592151
655	27082	592173
656	27125	592171
657	27165	592100
658	27207	592075
659	27249	592065
660	27291	592033
661	27332	591982
662	27373	591939
663	27416	591927
664	27457	591887
665	27499	591850
666	27542	591847
667	27581	591759
668	27621	591696
669	27662	591657
670	27702	591588
671	27746	591587
672	27786	591536
673	27829	591513
674	27872	591507
675	27910	591402
676	27953	591399
677	27998	591432
678	28040	591413
679	28079	591325
680	28121	591289
681	28163	591261
682	28205	591233
683	28247	591212
684	28285	591110
685	28325	591040
686	28368	591024
687	28410	591009
688	28451	590964
689	28491	590888
690	28533	590869
691	28577	590867
692	28617	590800
693	28660	590807
694	28703	590790
695	28745	590767
696	28787	590737
697	28828	590696
698	28873	590726
699	28914	590686
700	28957	590671
701	28996	590577
702	29037	590541
703	29077	590477
704	29118	590427
705	29160	590400
706	29201	590348
707	29244	590334
708	29286	590311
709	29325	590223
710	29367	590190
711	29409	590164
712	29451	590139
713	29492	590107
714	29531	590010
715	29570	589918
716	29613	589921
717	29655	589894
718	29698	589879
719	29740	589852
720	29779	589769
721	29822	589767
722	29864	589738
723	29907	589725
724	29948	589666
725	29989	589618
726	30031	589604
727	30071	589543
728	30115	589542
729	30157	589516
730	30199	589494
731	30240	589448
732	30282	589416
733	30324	589393
734	30366	589350
735	30408	589338
736	30451	589318
737	30494	589306
738	30536	589285
