iter	Passed	Remaining
926	2016	158
927	2018	156
928	2020	154
929	2021	152
930	2023	149
931	2024	147
932	2026	145
933	2027	143
934	2029	141
935	2031	138
936	2033	136
937	2035	134
938	2037	132
939	2039	130
940	2041	127
941	2043	125
942	2044	123
943	2046	121
944	2049	119
945	2050	117
946	2052	114
947	2054	112
948	2056	110
949	2059	108
950	2061	106
951	2063	104
952	2065	101
953	2067	99
954	2068	97
955	2070	95
956	2072	93
957	2074	90
958	2076	88
959	2078	86
960	2080	84
961	2082	82
962	2084	80
963	2086	77
964	2088	75
965	2090	73
966	2091	71
967	2093	69
968	2095	67
969	2097	64
970	2099	62
971	2101	60
972	2103	58
973	2105	56
974	2107	54
975	2109	51
976	2111	49
977	2112	47
978	2114	45
979	2115	43
980	2117	41
981	2118	38
982	2120	36
983	2123	34
984	2125	32
985	2126	30
986	2128	28
987	2130	25
988	2132	23
989	2133	21
990	2135	19
991	2137	17
992	2139	15
993	2141	12
994	2143	10
995	2145	8
996	2147	6
997	2149	4
998	2151	2
999	2153	0
