iter	MAE
5943	2.309050232
5944	2.309048374
5945	2.309030617
5946	2.309024296
5947	2.309014309
5948	2.308982444
5949	2.308966299
5950	2.308960847
5951	2.308949228
5952	2.308941513
5953	2.308902678
5954	2.308879293
5955	2.308869043
5956	2.30886029
5957	2.308806442
5958	2.308800547
5959	2.308731342
5960	2.308654795
5961	2.308287902
5962	2.30828325
5963	2.308271033
5964	2.30817206
5965	2.308131806
5966	2.308110482
5967	2.307924659
5968	2.307914276
5969	2.307908876
5970	2.30790493
5971	2.307896443
5972	2.307874435
5973	2.307871586
5974	2.307861416
5975	2.307375436
5976	2.307309184
5977	2.307305752
5978	2.306486948
5979	2.306414
5980	2.306411837
5981	2.30639623
5982	2.306394092
5983	2.306391698
5984	2.306386254
5985	2.306350641
5986	2.306337881
5987	2.306331419
5988	2.306281258
5989	2.306274683
5990	2.306251237
5991	2.306243074
5992	2.306236558
5993	2.306232096
5994	2.30622223
5995	2.306216664
5996	2.306187984
5997	2.306181941
5998	2.306179486
5999	2.306105906
6000	2.306103852
6001	2.306103182
6002	2.306097522
6003	2.306048163
6004	2.306019463
6005	2.30600581
6006	2.30599735
6007	2.305974917
6008	2.30597127
6009	2.305808891
6010	2.305801535
6011	2.305774579
6012	2.305768567
6013	2.305742132
6014	2.305738559
6015	2.305718748
6016	2.305709758
6017	2.305193607
6018	2.305150433
6019	2.304963459
6020	2.304951597
6021	2.304946033
6022	2.304922662
6023	2.304893137
6024	2.304870872
6025	2.30484531
6026	2.304838512
6027	2.304651564
6028	2.304647728
6029	2.304643488
6030	2.304553611
6031	2.304549543
6032	2.30451694
6033	2.304512277
6034	2.304508964
6035	2.304506119
6036	2.304504172
6037	2.304478696
6038	2.304458995
6039	2.304344857
6040	2.304307878
6041	2.304303189
6042	2.304297632
6043	2.304293499
6044	2.304264064
6045	2.304188942
6046	2.304173632
6047	2.304164919
6048	2.304159114
6049	2.304149442
6050	2.304143239
6051	2.304134644
6052	2.30412205
6053	2.304091632
6054	2.303938252
6055	2.303933859
6056	2.303907733
6057	2.303811957
6058	2.303769095
6059	2.303760951
6060	2.303752252
6061	2.30370422
6062	2.303692492
6063	2.303552516
6064	2.303537844
6065	2.303521541
6066	2.303362463
6067	2.303343915
6068	2.303313093
6069	2.303305508
6070	2.303288624
6071	2.30328631
6072	2.303278696
6073	2.303266866
6074	2.303252573
6075	2.303248162
6076	2.303234379
6077	2.303196107
6078	2.303177098
6079	2.303173465
6080	2.303167899
6081	2.303163678
6082	2.30315931
6083	2.303156707
6084	2.303152998
6085	2.303143758
6086	2.303123306
6087	2.303113116
6088	2.303018557
6089	2.302908154
6090	2.302828357
6091	2.302797751
6092	2.302788587
6093	2.302785384
6094	2.302735681
6095	2.302699353
6096	2.302684768
6097	2.302682774
6098	2.302680863
6099	2.302633002
6100	2.302609572
6101	2.302508336
6102	2.302498835
6103	2.302491659
6104	2.302485474
6105	2.302476599
6106	2.302272152
6107	2.302254457
6108	2.302210605
6109	2.302154707
6110	2.302143551
6111	2.302127644
6112	2.302124471
6113	2.301952919
6114	2.301941378
6115	2.301819105
6116	2.301816259
6117	2.301814178
6118	2.301805723
6119	2.301802064
6120	2.301796623
6121	2.301738702
6122	2.301729918
6123	2.301726072
6124	2.301718587
6125	2.301711871
6126	2.301427422
6127	2.301421647
6128	2.301385343
6129	2.301356824
6130	2.301351603
6131	2.301331007
6132	2.301323346
6133	2.301298374
6134	2.301293818
6135	2.3011698
6136	2.301149654
6137	2.301134384
6138	2.301128867
6139	2.301114025
6140	2.301109632
6141	2.301080119
6142	2.301012781
6143	2.300854104
6144	2.300802849
6145	2.300789699
6146	2.300777809
6147	2.300627883
6148	2.300625425
6149	2.300623245
6150	2.300606132
6151	2.300569559
6152	2.300561233
6153	2.300546988
6154	2.30039685
6155	2.300387036
6156	2.300386246
6157	2.300382407
6158	2.300370741
6159	2.300355321
6160	2.30034667
6161	2.300340395
6162	2.300338746
6163	2.300309346
6164	2.300306473
6165	2.300297059
6166	2.300289033
6167	2.300285353
6168	2.300282363
6169	2.300155532
6170	2.30014908
6171	2.300075847
6172	2.300068748
6173	2.30005611
6174	2.300054477
6175	2.299937877
6176	2.299930884
6177	2.299540056
6178	2.29953237
6179	2.299526175
6180	2.299524871
6181	2.299523296
6182	2.299508314
6183	2.299448049
6184	2.299445597
6185	2.29943885
6186	2.299436182
6187	2.299385119
6188	2.299374691
6189	2.299368892
6190	2.299324547
6191	2.299202967
6192	2.299198264
6193	2.29919158
6194	2.298737165
6195	2.298711135
6196	2.298697468
6197	2.298679385
6198	2.296689505
6199	2.296548099
6200	2.296540667
6201	2.296441431
6202	2.296435275
6203	2.296422053
6204	2.296410818
6205	2.296407656
6206	2.296402221
6207	2.296390468
6208	2.296281725
6209	2.29627755
6210	2.29621708
6211	2.296148537
6212	2.296127016
6213	2.296065598
6214	2.295318455
6215	2.295300335
6216	2.295292958
6217	2.295268551
6218	2.295266476
6219	2.295024779
6220	2.294991737
6221	2.294945855
6222	2.294790741
6223	2.294786214
6224	2.294581989
6225	2.294443684
6226	2.294327098
6227	2.294325594
6228	2.29432181
6229	2.294283988
6230	2.294191192
6231	2.2941682
6232	2.294159872
6233	2.294138146
6234	2.294116488
6235	2.294113407
6236	2.294103331
6237	2.293937821
6238	2.293933943
6239	2.293926975
6240	2.29392425
6241	2.293908237
6242	2.293904903
6243	2.293898095
6244	2.293895314
6245	2.293892477
6246	2.293887486
6247	2.293845873
6248	2.293826265
6249	2.293820729
6250	2.293800656
6251	2.293423961
6252	2.293404094
6253	2.293380971
6254	2.293368094
6255	2.293345432
6256	2.293294028
6257	2.293289719
6258	2.293284548
6259	2.293246202
6260	2.29321523
6261	2.293212115
6262	2.293209442
6263	2.293204927
6264	2.293193003
6265	2.293189784
6266	2.293186641
6267	2.29318485
6268	2.293098726
6269	2.293095759
6270	2.293060639
6271	2.29299544
6272	2.292978046
6273	2.292975197
6274	2.292971802
6275	2.292969294
6276	2.292965153
6277	2.292961665
6278	2.292873755
6279	2.292870774
6280	2.292869332
6281	2.292845873
6282	2.292844985
6283	2.292840045
6284	2.29258123
6285	2.292548792
6286	2.292536128
6287	2.292528369
6288	2.292511634
6289	2.292418929
6290	2.29241607
6291	2.292356618
6292	2.292345914
6293	2.292342222
6294	2.292329625
6295	2.292059105
6296	2.29203931
6297	2.29202833
6298	2.291869953
6299	2.291867111
6300	2.291827481
6301	2.290873216
6302	2.290869069
6303	2.290771906
6304	2.290735893
6305	2.290621867
6306	2.290593226
6307	2.290587793
6308	2.290581552
6309	2.290561576
6310	2.290520913
6311	2.290455888
6312	2.290356467
6313	2.290350691
6314	2.29026036
6315	2.289761754
6316	2.289755482
6317	2.289722257
6318	2.289714733
6319	2.289708744
6320	2.289654689
6321	2.289639865
6322	2.289636896
6323	2.28962917
6324	2.289619428
6325	2.289550941
6326	2.289496469
6327	2.289484421
6328	2.289452674
6329	2.289431298
6330	2.289384245
6331	2.28937272
6332	2.289310031
6333	2.289307868
6334	2.289221722
6335	2.289207451
6336	2.288567102
6337	2.288565069
6338	2.288558372
6339	2.288509782
6340	2.288503996
6341	2.288498542
6342	2.288393254
6343	2.288325537
6344	2.288318722
6345	2.28829414
6346	2.288230292
6347	2.288228299
6348	2.288224041
6349	2.288217856
6350	2.288146093
6351	2.288142223
6352	2.288069202
6353	2.288055326
6354	2.288052404
6355	2.288048178
6356	2.288045419
6357	2.288035878
6358	2.288029638
6359	2.288023534
6360	2.288012517
6361	2.288008236
6362	2.287963629
6363	2.287952016
6364	2.287898691
6365	2.287892471
6366	2.287885981
6367	2.287866172
6368	2.287861576
6369	2.287818755
6370	2.287813951
6371	2.287720339
6372	2.287719376
6373	2.287709847
6374	2.287019115
6375	2.287010032
6376	2.286941841
6377	2.286940917
6378	2.286936248
6379	2.286926585
6380	2.286861626
6381	2.286857845
6382	2.286843258
6383	2.286601995
6384	2.286600556
6385	2.286561919
6386	2.286555542
6387	2.28654661
6388	2.286535424
6389	2.286525705
6390	2.286504134
6391	2.286489604
6392	2.286483161
6393	2.286467628
6394	2.286464545
6395	2.286450362
6396	2.286429055
6397	2.286411848
6398	2.286390838
6399	2.286382091
6400	2.286357089
6401	2.286122944
6402	2.286097591
6403	2.286095408
6404	2.286091745
6405	2.286087154
6406	2.285779262
6407	2.285598735
6408	2.285592908
6409	2.285575883
6410	2.285570881
6411	2.285565491
6412	2.285521131
6413	2.28551891
6414	2.285507072
6415	2.28550297
6416	2.285484233
6417	2.285482551
6418	2.285476865
6419	2.285434687
6420	2.285396794
6421	2.285384833
6422	2.285232315
6423	2.285228479
6424	2.285205502
6425	2.285181047
6426	2.285130618
6427	2.285101055
6428	2.285029142
6429	2.285021141
6430	2.285016384
6431	2.285004047
6432	2.28499996
6433	2.283696653
6434	2.28366731
6435	2.283654384
6436	2.283645931
6437	2.283625553
6438	2.283449212
6439	2.283427389
6440	2.283420215
6441	2.283405927
6442	2.283402
6443	2.283399594
6444	2.283391264
6445	2.283182799
6446	2.283143465
6447	2.283122101
6448	2.283102487
6449	2.28308362
6450	2.282818072
6451	2.282809079
6452	2.282791316
6453	2.282595889
6454	2.282581498
6455	2.282201921
6456	2.28217909
6457	2.282170042
6458	2.281955998
6459	2.281943443
6460	2.281941158
6461	2.281939406
6462	2.281930412
6463	2.281913904
6464	2.281851042
6465	2.281842497
6466	2.281839357
6467	2.281763783
6468	2.281758607
6469	2.28174956
6470	2.28174488
6471	2.281737035
6472	2.281432675
6473	2.281425926
6474	2.281054102
6475	2.280764309
6476	2.280761388
6477	2.280760433
6478	2.280715823
6479	2.280492624
6480	2.280427784
6481	2.280423609
6482	2.280395954
6483	2.280177944
6484	2.280162358
6485	2.280144459
6486	2.280115164
6487	2.280092466
6488	2.280088643
6489	2.280057302
6490	2.280053519
6491	2.280024151
6492	2.280010429
6493	2.279986435
6494	2.279979969
6495	2.279974572
6496	2.279968671
6497	2.279895018
6498	2.279890265
6499	2.279887109
6500	2.279883778
6501	2.279877105
6502	2.279866089
6503	2.279864928
6504	2.279678271
6505	2.279675011
6506	2.27965993
6507	2.279585368
6508	2.279581866
6509	2.279464417
6510	2.278521781
6511	2.278508377
6512	2.278447557
6513	2.278425558
6514	2.278398474
6515	2.27830948
6516	2.278290211
6517	2.278285024
6518	2.278196384
6519	2.278007799
6520	2.278003771
6521	2.278002107
6522	2.277999279
6523	2.277993542
6524	2.277990405
6525	2.277449064
6526	2.277445825
6527	2.277422404
6528	2.277133563
6529	2.277072068
6530	2.2770671
6531	2.277056036
6532	2.277054148
6533	2.277041904
6534	2.277033405
6535	2.275783336
6536	2.27573498
6537	2.275725402
6538	2.275697585
6539	2.275695648
6540	2.275654816
6541	2.275641572
6542	2.275342107
6543	2.275310234
6544	2.275285406
6545	2.275280905
6546	2.275278094
6547	2.275235994
6548	2.275224367
6549	2.275220391
6550	2.275195407
6551	2.275154618
6552	2.275144265
6553	2.275132822
6554	2.275126919
6555	2.275122986
6556	2.275070441
6557	2.275061482
6558	2.275007537
6559	2.275004202
6560	2.275001568
6561	2.274999922
6562	2.274991874
6563	2.274973855
6564	2.274931769
6565	2.274925219
6566	2.27479004
6567	2.274767404
6568	2.274754727
6569	2.274753856
6570	2.274706391
6571	2.274585843
6572	2.274579166
6573	2.274569139
6574	2.27455899
6575	2.274546272
6576	2.274514779
6577	2.274511521
6578	2.27436313
6579	2.274339016
6580	2.274336767
6581	2.274323085
6582	2.274312216
6583	2.27429532
6584	2.27429411
6585	2.274291251
6586	2.274290349
6587	2.274269283
6588	2.274226478
6589	2.274223483
6590	2.274131874
6591	2.274101449
6592	2.27386876
6593	2.273859363
6594	2.27384773
6595	2.273776304
6596	2.273773154
6597	2.273770835
6598	2.273674222
6599	2.273655423
6600	2.273629955
6601	2.27362818
6602	2.273627346
6603	2.273505748
6604	2.273499001
6605	2.273328456
6606	2.273291364
6607	2.273282947
6608	2.273264751
6609	2.273256111
6610	2.273033372
6611	2.273031345
6612	2.273030305
6613	2.272981619
6614	2.27296904
6615	2.272965527
6616	2.272964235
6617	2.272957862
6618	2.272956847
6619	2.272848531
6620	2.272845239
6621	2.272843357
6622	2.272840762
6623	2.272838829
6624	2.272837405
6625	2.272794122
6626	2.272789288
6627	2.272786706
6628	2.272762429
6629	2.272755354
6630	2.272731874
6631	2.272712026
6632	2.272626225
6633	2.272620204
6634	2.272584317
6635	2.272572776
6636	2.272552109
6637	2.272546576
6638	2.272496059
6639	2.272450644
6640	2.27244645
6641	2.272435972
6642	2.272426913
6643	2.272400138
6644	2.2723447
6645	2.272335397
6646	2.272329258
6647	2.272199838
6648	2.272189584
6649	2.272187144
6650	2.2721068
6651	2.2720632
6652	2.272039144
6653	2.271953459
6654	2.271852065
6655	2.271787647
6656	2.271780999
6657	2.271756722
6658	2.271707204
6659	2.271705391
6660	2.271704546
6661	2.271493314
6662	2.271490195
6663	2.271441888
6664	2.271345927
6665	2.271332296
6666	2.270961756
6667	2.270951634
6668	2.270936786
6669	2.27076792
6670	2.270761651
6671	2.270757005
6672	2.270753124
6673	2.270751518
6674	2.270750208
6675	2.270676842
6676	2.27065827
6677	2.270580876
6678	2.270412361
6679	2.270411373
6680	2.270386988
6681	2.270309087
6682	2.270241178
6683	2.270236261
6684	2.270233555
6685	2.270110964
6686	2.270036903
6687	2.270024525
6688	2.269949818
6689	2.269103568
6690	2.269062787
6691	2.268991955
6692	2.268885983
6693	2.268879861
6694	2.268877426
6695	2.268855224
6696	2.268845879
6697	2.268843453
6698	2.268841697
6699	2.268824762
6700	2.268815786
6701	2.268808738
6702	2.268804842
6703	2.268570557
6704	2.267946408
6705	2.267932973
6706	2.267910002
6707	2.267837289
6708	2.267444908
6709	2.26743976
6710	2.267316253
6711	2.267131008
6712	2.26703879
6713	2.266941157
6714	2.266925144
6715	2.26682435
6716	2.266800437
6717	2.266777586
6718	2.26676956
6719	2.266637537
6720	2.266627817
6721	2.266585972
6722	2.266552736
6723	2.266483238
6724	2.26647928
6725	2.266465048
6726	2.266458269
6727	2.266443674
6728	2.266438757
6729	2.266431741
6730	2.26642851
6731	2.266293677
6732	2.26628346
6733	2.266202935
6734	2.266185435
6735	2.266180421
6736	2.266147082
6737	2.266141344
6738	2.266134873
6739	2.266094023
6740	2.266047415
6741	2.26603255
6742	2.26602446
6743	2.266022321
6744	2.266020042
6745	2.265905242
6746	2.265881649
6747	2.265875248
6748	2.2658501
6749	2.265841938
6750	2.265761194
6751	2.26575496
6752	2.26564839
6753	2.265641439
6754	2.265632728
6755	2.265617969
6756	2.265604019
6757	2.265598106
6758	2.265483562
6759	2.26548202
6760	2.265475343
6761	2.265459706
6762	2.26545233
6763	2.265429092
6764	2.265088221
6765	2.265083772
6766	2.264964744
6767	2.264923381
6768	2.264918722
6769	2.264566546
6770	2.26455984
6771	2.264548581
6772	2.264532686
6773	2.264385304
6774	2.264336605
6775	2.264335358
6776	2.264323105
6777	2.264315847
6778	2.26428523
6779	2.264267563
6780	2.264261052
6781	2.264260542
6782	2.264214694
6783	2.264204533
6784	2.264197447
6785	2.264182953
6786	2.264109118
6787	2.264104244
6788	2.264095078
6789	2.264082971
6790	2.264079094
6791	2.26400511
6792	2.263996856
6793	2.263941925
6794	2.263938775
6795	2.263932782
6796	2.26392944
6797	2.263867233
6798	2.263354055
6799	2.263331835
6800	2.26332764
6801	2.263324657
6802	2.263295902
6803	2.263277565
6804	2.263271082
6805	2.263267996
6806	2.263265786
6807	2.263264452
6808	2.263213516
6809	2.263198955
6810	2.263188709
6811	2.263187134
6812	2.263176332
6813	2.263133338
6814	2.263105921
6815	2.263101687
6816	2.262998733
6817	2.262971098
6818	2.262964855
6819	2.262943027
6820	2.262938027
6821	2.262934021
6822	2.262917353
6823	2.262914505
6824	2.262859712
6825	2.262670696
6826	2.262640746
6827	2.262041464
6828	2.262003836
6829	2.261992668
6830	2.261921191
6831	2.261892857
6832	2.261879912
6833	2.261875528
6834	2.261602234
6835	2.26158341
6836	2.261576214
6837	2.261572385
6838	2.261063377
6839	2.260965088
6840	2.260959374
6841	2.260908719
6842	2.260890128
6843	2.260886922
6844	2.260878905
6845	2.260858134
6846	2.260849583
6847	2.260841291
6848	2.260809865
6849	2.260807758
6850	2.260804112
6851	2.260800533
6852	2.260796626
6853	2.260791628
6854	2.260707623
6855	2.260695117
6856	2.260681036
6857	2.260661778
6858	2.260657993
6859	2.260655416
6860	2.260651452
6861	2.260644017
6862	2.260642133
6863	2.260635158
6864	2.260616261
6865	2.260434339
6866	2.260383627
6867	2.260359058
6868	2.260349712
6869	2.260331344
6870	2.260315103
6871	2.26031306
6872	2.260311032
6873	2.260186263
6874	2.26018137
6875	2.260178041
6876	2.260129211
6877	2.260126998
6878	2.259864924
6879	2.25986171
6880	2.259809053
6881	2.25980587
6882	2.259738275
6883	2.259727511
6884	2.259720366
6885	2.259699687
6886	2.259690847
6887	2.259672895
6888	2.259664732
6889	2.259655615
6890	2.259494869
6891	2.259485742
6892	2.259483605
6893	2.259478289
6894	2.259469541
6895	2.259270602
6896	2.259241696
6897	2.259238807
6898	2.259232315
6899	2.259214595
6900	2.259196794
6901	2.259188073
6902	2.259180948
6903	2.25916198
6904	2.259155351
6905	2.259104391
6906	2.259098909
6907	2.259093843
6908	2.259089896
6909	2.259075699
6910	2.259037994
6911	2.259027373
6912	2.258939879
6913	2.258932851
6914	2.258926349
6915	2.258924262
6916	2.258906387
6917	2.258903662
6918	2.258814055
6919	2.25872534
6920	2.258720218
6921	2.258718973
6922	2.258456141
6923	2.258444617
6924	2.258412722
6925	2.258387154
6926	2.258379835
6927	2.25836711
6928	2.258360063
6929	2.25833664
6930	2.258295409
6931	2.258268481
6932	2.258239984
6933	2.258228088
6934	2.258153555
6935	2.258137764
6936	2.258002801
6937	2.258000764
6938	2.257994491
6939	2.257979117
6940	2.257976097
6941	2.257971863
6942	2.257884117
6943	2.257883408
6944	2.257878836
6945	2.257873424
6946	2.257847073
6947	2.257842631
6948	2.257838544
6949	2.257830879
6950	2.257813885
6951	2.257795953
6952	2.257794172
6953	2.257199074
6954	2.257192303
6955	2.257139752
6956	2.257135745
6957	2.257099832
6958	2.257070299
6959	2.257053705
6960	2.256911669
6961	2.256903372
6962	2.256690089
6963	2.256593487
6964	2.256579968
6965	2.256574948
6966	2.256568573
6967	2.256541325
6968	2.256328403
6969	2.256310102
6970	2.25629866
6971	2.256295306
6972	2.256113236
6973	2.256109922
6974	2.255871788
6975	2.255868276
6976	2.255864128
6977	2.255797978
6978	2.255747482
6979	2.255539747
6980	2.255523286
6981	2.255515069
6982	2.255273056
6983	2.255115001
6984	2.255105275
6985	2.2550947
6986	2.255092533
6987	2.255012701
6988	2.255000038
6989	2.254991253
6990	2.254911956
6991	2.254904766
6992	2.254871588
6993	2.254861151
6994	2.25469917
6995	2.25464691
6996	2.254325476
6997	2.254293782
6998	2.25428666
6999	2.254115087
7000	2.253932613
7001	2.253914652
7002	2.253909965
7003	2.253905194
7004	2.253903222
7005	2.253885186
7006	2.253874892
7007	2.253790225
7008	2.253785928
7009	2.253756383
7010	2.253726828
7011	2.253710414
7012	2.25368094
7013	2.253646574
7014	2.253642177
7015	2.253543315
7016	2.253500328
7017	2.253427086
7018	2.25339169
7019	2.253311037
7020	2.253304915
7021	2.253297544
7022	2.25329647
7023	2.25328691
7024	2.253278811
7025	2.253189622
7026	2.253165903
7027	2.252904343
7028	2.252893958
7029	2.252859434
7030	2.252842504
7031	2.252811022
7032	2.252749935
7033	2.252671627
7034	2.25266919
7035	2.252624665
7036	2.252586571
7037	2.252581576
7038	2.252563806
7039	2.252543595
7040	2.252541165
7041	2.252320127
7042	2.252312898
7043	2.252296011
7044	2.252233898
7045	2.252215205
7046	2.252201948
7047	2.25216913
7048	2.252165076
7049	2.25212062
7050	2.251699293
7051	2.251624054
7052	2.251606966
7053	2.251597743
7054	2.25156453
7055	2.251554814
7056	2.251337193
7057	2.251298894
7058	2.251288416
7059	2.251245053
7060	2.250880993
7061	2.250877475
7062	2.250820679
7063	2.250818031
7064	2.250533728
7065	2.250442507
7066	2.250438665
7067	2.250367477
7068	2.250362669
7069	2.250318301
7070	2.250292243
7071	2.250258985
7072	2.250255149
7073	2.250079366
7074	2.250060455
7075	2.250043637
7076	2.250021684
7077	2.250005728
7078	2.250002262
7079	2.249997578
7080	2.249991442
7081	2.249988492
7082	2.249981293
7083	2.249978398
7084	2.249906414
7085	2.249891388
7086	2.249884772
7087	2.249878957
7088	2.249876045
7089	2.249867399
7090	2.249854351
7091	2.24981645
7092	2.249813603
7093	2.24979316
7094	2.249791723
7095	2.249786481
7096	2.249785132
7097	2.249777614
7098	2.249770742
7099	2.249711148
7100	2.249543579
7101	2.249421535
7102	2.249413239
7103	2.249260761
7104	2.249253682
7105	2.249243577
7106	2.249229019
7107	2.249221188
7108	2.249033358
7109	2.248988384
7110	2.248652589
7111	2.248383264
7112	2.248379906
7113	2.248340933
7114	2.248299754
7115	2.248294893
7116	2.248290453
7117	2.248254069
7118	2.247898145
7119	2.2478967
7120	2.247601347
7121	2.247568137
7122	2.247563173
7123	2.247531157
7124	2.247523389
7125	2.247458904
7126	2.247446366
7127	2.247442544
7128	2.247440302
7129	2.247437943
7130	2.24743647
7131	2.247433685
7132	2.247432827
7133	2.24742775
7134	2.247423212
7135	2.247412861
7136	2.247400345
7137	2.247379497
7138	2.247378032
7139	2.247304592
7140	2.247250812
7141	2.247239363
7142	2.247230359
7143	2.246847717
7144	2.246843456
7145	2.246626101
7146	2.246618442
7147	2.246614847
7148	2.246599562
7149	2.246578802
7150	2.246554065
7151	2.246544711
7152	2.246542686
7153	2.246517653
7154	2.246461554
7155	2.246455379
7156	2.245644724
7157	2.245639326
7158	2.245604101
7159	2.245585631
7160	2.245502667
7161	2.245492989
7162	2.245473047
7163	2.245463269
7164	2.245461461
7165	2.245460243
7166	2.245458769
7167	2.245438944
7168	2.245434822
7169	2.245419205
7170	2.245418065
7171	2.245139381
7172	2.244753004
7173	2.244637856
7174	2.244537009
7175	2.244529419
7176	2.244521239
7177	2.244513341
7178	2.24449828
7179	2.244490954
7180	2.244450347
7181	2.24444778
7182	2.244408176
7183	2.244396857
7184	2.244358247
7185	2.244325431
7186	2.244323843
7187	2.243972203
7188	2.243890554
7189	2.243874722
7190	2.24387225
7191	2.243859593
7192	2.243855987
7193	2.243844292
7194	2.243836698
7195	2.243819662
7196	2.243815515
7197	2.24380532
7198	2.243796676
7199	2.243792371
7200	2.243790216
7201	2.243789127
7202	2.243731739
7203	2.243677356
7204	2.243671153
7205	2.243662879
7206	2.24366142
7207	2.243658902
7208	2.243654928
7209	2.243063555
7210	2.243004017
7211	2.242973359
7212	2.24295364
7213	2.242940138
7214	2.242913643
7215	2.242905877
7216	2.242899593
7217	2.242896137
7218	2.2428909
7219	2.242889967
7220	2.242803672
7221	2.242698817
7222	2.242695041
7223	2.242644075
7224	2.242641658
7225	2.242605645
7226	2.242598885
7227	2.242591428
7228	2.242422762
7229	2.242326558
7230	2.242318825
7231	2.242316852
7232	2.242311401
7233	2.242117741
7234	2.242102928
7235	2.2420878
7236	2.242085892
7237	2.242047737
7238	2.242042409
7239	2.24201997
7240	2.241975883
7241	2.241964721
7242	2.241392952
7243	2.241365836
7244	2.241211845
7245	2.2412078
7246	2.241190672
7247	2.241178858
7248	2.241173385
7249	2.241131521
7250	2.241125198
7251	2.241062592
7252	2.241057641
7253	2.241048546
7254	2.241045241
7255	2.241043088
7256	2.241024542
7257	2.241023202
7258	2.240872158
7259	2.240857336
7260	2.240774851
7261	2.240774173
7262	2.239918215
7263	2.23988377
7264	2.239877686
7265	2.239871848
7266	2.239857269
7267	2.239855065
7268	2.239654906
7269	2.239652343
7270	2.239617815
7271	2.239615993
7272	2.239611563
7273	2.239601849
7274	2.239082004
7275	2.239077287
7276	2.238802999
7277	2.238759282
7278	2.238726974
7279	2.238724243
7280	2.238436105
7281	2.238409106
7282	2.238399085
7283	2.238386553
7284	2.238378979
7285	2.23837621
7286	2.238336271
7287	2.238302297
7288	2.238288493
7289	2.238286867
7290	2.238272561
7291	2.238269506
7292	2.23826326
7293	2.23826055
7294	2.238257513
7295	2.238249935
7296	2.238239323
7297	2.238235094
7298	2.238227667
7299	2.238212446
7300	2.238209377
7301	2.238197192
7302	2.238193541
7303	2.237968147
7304	2.237954353
7305	2.237947814
7306	2.237932178
7307	2.237829176
7308	2.237821828
7309	2.23775709
7310	2.237705429
7311	2.237702458
7312	2.237691706
7313	2.237689504
7314	2.237676093
7315	2.237652595
7316	2.23759429
7317	2.237551191
7318	2.237550459
7319	2.237546658
7320	2.237544426
7321	2.237538957
7322	2.237537165
7323	2.237535045
7324	2.237529966
7325	2.237520498
7326	2.237515207
7327	2.237448325
7328	2.237241438
7329	2.23722996
7330	2.237217691
7331	2.237212781
7332	2.237093083
7333	2.236845333
7334	2.236841981
7335	2.236625569
7336	2.236619502
7337	2.236605713
7338	2.236603961
7339	2.236598801
7340	2.236594933
7341	2.236593968
7342	2.236566585
7343	2.236560037
7344	2.236548017
7345	2.236537121
7346	2.236518051
7347	2.236329629
7348	2.236318889
7349	2.236315111
7350	2.236307547
7351	2.23628624
7352	2.236282703
7353	2.236278009
7354	2.236201081
7355	2.236190934
7356	2.236181377
7357	2.236179553
7358	2.236177296
7359	2.236006722
7360	2.235985788
7361	2.235980898
7362	2.235972196
7363	2.235962522
7364	2.235959767
7365	2.235896166
7366	2.23589
7367	2.23574445
7368	2.235739142
7369	2.235735151
7370	2.235733636
7371	2.235691867
7372	2.235681801
7373	2.235673923
7374	2.235668188
7375	2.235649412
7376	2.235641195
7377	2.235597377
7378	2.235284205
7379	2.235283004
7380	2.235280074
7381	2.235262524
7382	2.235252052
7383	2.235219497
7384	2.235216327
7385	2.235213436
7386	2.235209485
7387	2.23494481
7388	2.234921787
7389	2.234894655
7390	2.234721782
7391	2.234599112
7392	2.234595774
7393	2.234595239
7394	2.234592912
7395	2.234592344
7396	2.234587859
7397	2.234573104
7398	2.234450978
7399	2.234444307
7400	2.234367125
7401	2.23436599
7402	2.234364892
7403	2.234354776
7404	2.234338917
7405	2.234323462
7406	2.234300766
7407	2.234282265
7408	2.233808109
7409	2.233800835
7410	2.233783442
7411	2.23373014
7412	2.233728823
7413	2.233722094
7414	2.233717658
7415	2.2336481
7416	2.233577864
7417	2.233561215
7418	2.233470732
7419	2.233467525
7420	2.233314124
7421	2.233305078
7422	2.23325474
7423	2.233115105
7424	2.233112498
7425	2.233109225
7426	2.233105622
7427	2.233095453
7428	2.233062233
7429	2.23300263
7430	2.232999603
7431	2.232951091
7432	2.232946611
7433	2.232835395
7434	2.232831775
7435	2.232827816
7436	2.23279912
7437	2.232631949
7438	2.232630079
7439	2.232625572
7440	2.232510605
7441	2.232507155
7442	2.232499947
7443	2.232489026
7444	2.232473162
7445	2.232462181
7446	2.2324609
7447	2.232328056
7448	2.23230791
7449	2.232146893
7450	2.232072568
7451	2.231958732
7452	2.231954843
7453	2.231953375
7454	2.231948326
7455	2.231911599
7456	2.231903218
7457	2.230560743
7458	2.230558261
7459	2.23054819
7460	2.230279839
7461	2.230251218
7462	2.230250306
7463	2.230244401
7464	2.230236483
7465	2.230235697
7466	2.230220707
7467	2.230034851
7468	2.23001807
7469	2.230012208
7470	2.230008369
7471	2.229854696
7472	2.229845755
7473	2.229818969
7474	2.22981239
7475	2.22978461
7476	2.229779025
7477	2.229775461
7478	2.229769237
7479	2.229757622
7480	2.229685383
7481	2.229343053
7482	2.229332536
7483	2.229329208
7484	2.229292907
7485	2.229162316
7486	2.229159791
7487	2.229155012
7488	2.229126196
7489	2.229074466
7490	2.229067648
7491	2.229008923
7492	2.228989567
7493	2.228839522
7494	2.228771119
7495	2.228768707
7496	2.228742664
7497	2.228717884
