iter	MAE
1666	18.18239735
1667	18.1702095
1668	18.16903008
1669	18.1528689
1670	18.1500739
1671	18.14729643
1672	18.1373889
1673	18.1322764
1674	18.13098683
1675	18.12962236
1676	18.12682103
1677	18.10830217
1678	18.10684366
1679	18.10269659
1680	18.09576629
1681	18.09276422
1682	18.08959489
1683	18.08722939
1684	18.08570669
1685	18.07248683
1686	18.07084715
1687	18.06941824
1688	18.06831517
1689	18.06422054
1690	18.05864736
1691	18.05717838
1692	18.05109842
1693	18.04847617
1694	18.04443066
1695	18.04246132
1696	18.04116964
1697	18.0298645
1698	18.02727943
1699	18.01534221
1700	18.0133953
1701	18.01254598
1702	18.01102198
1703	18.00896725
1704	18.00752562
1705	18.0062531
1706	18.0035668
1707	18.00195731
1708	17.99940004
1709	17.99850991
1710	17.99585802
1711	17.9813309
1712	17.97919296
1713	17.9675833
1714	17.96612157
1715	17.96035104
1716	17.95376149
1717	17.95110001
1718	17.94958987
1719	17.94631609
1720	17.94165903
1721	17.93432363
1722	17.93159281
1723	17.92921768
1724	17.92558671
1725	17.92360849
1726	17.91971048
1727	17.91799646
1728	17.91308355
1729	17.91173004
1730	17.91012393
1731	17.9013145
1732	17.89983697
1733	17.89834719
1734	17.89375754
1735	17.89233553
1736	17.8883843
1737	17.88686281
1738	17.88537261
1739	17.88186771
1740	17.88009757
1741	17.87884803
1742	17.8774975
1743	17.87446297
1744	17.87237316
1745	17.86344895
1746	17.86182457
1747	17.85762904
1748	17.85401909
1749	17.85207928
1750	17.8508628
1751	17.84921657
1752	17.84736658
1753	17.84518666
1754	17.84381625
1755	17.84136792
1756	17.83903999
1757	17.83624135
1758	17.83278403
1759	17.83039129
1760	17.82651053
1761	17.82387127
1762	17.82164603
1763	17.81932503
1764	17.81640083
1765	17.80661486
1766	17.80540625
1767	17.8040374
1768	17.79638606
1769	17.78407842
1770	17.77886713
1771	17.77468565
1772	17.77326674
1773	17.77039156
1774	17.76227061
1775	17.75718543
1776	17.75275875
1777	17.75053347
1778	17.74576539
1779	17.74314979
1780	17.73985633
1781	17.73831553
1782	17.7373911
1783	17.73428706
1784	17.72610938
1785	17.72471094
1786	17.72342219
1787	17.71890235
1788	17.71434227
1789	17.71233776
1790	17.70701406
1791	17.70523292
1792	17.70432392
1793	17.69796623
1794	17.69589387
1795	17.69414023
1796	17.6917245
1797	17.69041154
1798	17.6888847
1799	17.68348388
1800	17.68197815
1801	17.67933642
1802	17.67716744
1803	17.67415951
1804	17.67137996
1805	17.66635299
1806	17.66531179
1807	17.66379987
1808	17.66135965
1809	17.66031681
1810	17.65889258
1811	17.65763204
1812	17.65513921
1813	17.65302488
1814	17.64452065
1815	17.64170944
1816	17.63970097
1817	17.63494161
1818	17.6287348
1819	17.62807784
1820	17.62553726
1821	17.6238804
1822	17.62257358
1823	17.62112088
1824	17.61216265
1825	17.61080719
1826	17.60885401
1827	17.60778434
1828	17.60512745
1829	17.60352084
1830	17.60152488
1831	17.59891463
1832	17.59756207
1833	17.59168925
1834	17.59020708
1835	17.58876779
1836	17.58215506
1837	17.58089717
1838	17.57979472
1839	17.57860722
1840	17.56994679
1841	17.56462478
1842	17.56167383
1843	17.5547937
1844	17.55095039
1845	17.54882217
1846	17.53903413
1847	17.5369791
1848	17.53481936
1849	17.53112832
1850	17.52899428
1851	17.52828725
1852	17.52519187
1853	17.5230008
1854	17.51363834
1855	17.50919762
1856	17.50425081
1857	17.4989785
1858	17.49113655
1859	17.48984687
1860	17.48592704
1861	17.48386193
1862	17.48296086
1863	17.48182956
1864	17.47561135
1865	17.47469508
1866	17.47362528
1867	17.46904505
1868	17.46596244
1869	17.46350554
1870	17.46118699
1871	17.46023613
1872	17.45842263
1873	17.45757539
1874	17.45407555
1875	17.45238722
1876	17.45020506
1877	17.44326711
1878	17.44102749
1879	17.43788275
1880	17.43631396
1881	17.43549018
1882	17.43404105
1883	17.43331297
1884	17.43105015
1885	17.42890126
1886	17.42738437
1887	17.42581356
1888	17.42059016
1889	17.41839604
1890	17.41674221
1891	17.41474344
1892	17.41185427
1893	17.4035704
1894	17.39659186
1895	17.39364519
1896	17.39213845
1897	17.39140739
1898	17.38929088
1899	17.38759976
1900	17.38313869
1901	17.3811932
1902	17.37979472
1903	17.37864026
1904	17.37696647
1905	17.37486252
1906	17.37413326
1907	17.37203962
1908	17.36875914
1909	17.3674835
1910	17.36489248
1911	17.36369602
1912	17.36118594
1913	17.35978395
1914	17.35680253
1915	17.35571712
1916	17.35381217
1917	17.35296502
1918	17.35076097
1919	17.34926681
1920	17.34845763
1921	17.34720778
1922	17.34511211
1923	17.34178046
1924	17.33009894
1925	17.32482358
1926	17.32224222
1927	17.30929623
1928	17.3056476
1929	17.30315723
1930	17.29720995
1931	17.29618767
1932	17.29502111
1933	17.2927543
1934	17.29213231
1935	17.28969379
1936	17.28809172
1937	17.28644183
1938	17.28331241
1939	17.28111342
1940	17.27908441
1941	17.27797323
1942	17.27584765
1943	17.27253734
1944	17.27058625
1945	17.26814463
1946	17.26689109
1947	17.26285007
1948	17.2588475
1949	17.25713351
1950	17.25583269
1951	17.2545403
1952	17.25209546
1953	17.25127222
1954	17.24889504
1955	17.2468236
1956	17.24093863
1957	17.23931404
1958	17.23473288
1959	17.23295526
1960	17.23073004
1961	17.22734194
1962	17.22619677
1963	17.224491
1964	17.20961663
